"","start.year","start.month","start.dayofweek","start.hour","Member.type","total.rides","avg.duration"
"1394",2016,"November","Monday",21,"Casual",33,66.2366666666667
"1395",2016,"November","Monday",21,"Member",289,10.5829411764706
"1396",2016,"November","Monday",22,"Casual",20,70.7375
"1397",2016,"November","Monday",22,"Member",146,10.2704109589041
"1398",2016,"November","Monday",23,"Casual",16,38.368125
"1399",2016,"November","Monday",23,"Member",73,8.80794520547945
"1400",2016,"November","Saturday",0,"Casual",47,27.2444680851064
"1401",2016,"November","Saturday",0,"Member",90,9.71755555555556
"1402",2016,"November","Saturday",1,"Casual",19,31.6910526315789
"1403",2016,"November","Saturday",1,"Member",68,11.0286764705882
"1404",2016,"November","Saturday",2,"Casual",14,21.0485714285714
"1405",2016,"November","Saturday",2,"Member",56,10.2617857142857
"1406",2016,"November","Saturday",3,"Casual",15,28.6033333333333
"1407",2016,"November","Saturday",3,"Member",12,7.525
"1408",2016,"November","Saturday",4,"Casual",9,27.3155555555556
"1409",2016,"November","Saturday",4,"Member",10,9.735
"1410",2016,"November","Saturday",5,"Casual",8,18.09375
"1411",2016,"November","Saturday",5,"Member",12,15.5008333333333
"1412",2016,"November","Saturday",6,"Casual",12,17.095
"1413",2016,"November","Saturday",6,"Member",32,11.3909375
"1414",2016,"November","Saturday",7,"Casual",17,56.9770588235294
"1415",2016,"November","Saturday",7,"Member",119,13.5426890756303
"1416",2016,"November","Saturday",8,"Casual",74,34.1975675675676
"1417",2016,"November","Saturday",8,"Member",232,10.7684913793103
"1418",2016,"November","Saturday",9,"Casual",154,52.2823376623377
"1419",2016,"November","Saturday",9,"Member",380,11.3114736842105
"1420",2016,"November","Saturday",10,"Casual",302,52.5746026490066
"1421",2016,"November","Saturday",10,"Member",508,11.5511220472441
"1422",2016,"November","Saturday",11,"Casual",400,53.8027
"1423",2016,"November","Saturday",11,"Member",605,12.601652892562
"1424",2016,"November","Saturday",12,"Casual",459,47.407037037037
"1425",2016,"November","Saturday",12,"Member",638,15.0493573667712
"1426",2016,"November","Saturday",13,"Casual",571,46.3785113835377
"1427",2016,"November","Saturday",13,"Member",630,14.5005238095238
"1428",2016,"November","Saturday",14,"Casual",642,41.1444236760125
"1429",2016,"November","Saturday",14,"Member",609,14.6542528735632
"1430",2016,"November","Saturday",15,"Casual",510,43.4260980392157
"1431",2016,"November","Saturday",15,"Member",528,14.6734848484848
"1432",2016,"November","Saturday",16,"Casual",410,35.6716341463415
"1433",2016,"November","Saturday",16,"Member",505,12.5313267326733
"1434",2016,"November","Saturday",17,"Casual",278,40.6355035971223
"1435",2016,"November","Saturday",17,"Member",403,11.9657071960298
"1436",2016,"November","Saturday",18,"Casual",144,29.4498611111111
"1437",2016,"November","Saturday",18,"Member",329,11.3924316109422
"1438",2016,"November","Saturday",19,"Casual",104,37.1411538461538
"1439",2016,"November","Saturday",19,"Member",271,10.4407380073801
"1440",2016,"November","Saturday",20,"Casual",80,31.177375
"1441",2016,"November","Saturday",20,"Member",200,9.60075
"1442",2016,"November","Saturday",21,"Casual",60,44.5243333333333
"1443",2016,"November","Saturday",21,"Member",158,15.3274050632911
"1444",2016,"November","Saturday",22,"Casual",60,27.2501666666667
"1445",2016,"November","Saturday",22,"Member",145,15.8164827586207
"1446",2016,"November","Saturday",23,"Casual",38,33.3171052631579
"1447",2016,"November","Saturday",23,"Member",125,10.08656
"1448",2016,"November","Sunday",0,"Casual",38,66.8736842105263
"1449",2016,"November","Sunday",0,"Member",94,10.6429787234043
"1450",2016,"November","Sunday",1,"Casual",27,24.8362962962963
"1451",2016,"November","Sunday",1,"Member",80,9.60225
"1452",2016,"November","Sunday",2,"Casual",10,17.092
"1453",2016,"November","Sunday",2,"Member",40,7.276
"1454",2016,"November","Sunday",3,"Casual",5,35.44
"1455",2016,"November","Sunday",3,"Member",14,8.49571428571429
"1456",2016,"November","Sunday",4,"Casual",4,13.44
"1457",2016,"November","Sunday",4,"Member",11,8.83272727272727
"1458",2016,"November","Sunday",5,"Member",7,11.1142857142857
"1459",2016,"November","Sunday",6,"Casual",8,36.00625
"1460",2016,"November","Sunday",6,"Member",25,12.0952
"1461",2016,"November","Sunday",7,"Casual",28,32.7107142857143
"1462",2016,"November","Sunday",7,"Member",81,10.6464197530864
"1463",2016,"November","Sunday",8,"Casual",59,33.6923728813559
"1464",2016,"November","Sunday",8,"Member",186,10.4485483870968
"1465",2016,"November","Sunday",9,"Casual",150,37.1186666666667
"1466",2016,"November","Sunday",9,"Member",312,10.6278205128205
"1467",2016,"November","Sunday",10,"Casual",227,39.1039207048458
"1468",2016,"November","Sunday",10,"Member",432,15.2813888888889
"1469",2016,"November","Sunday",11,"Casual",283,53.4216961130742
"1470",2016,"November","Sunday",11,"Member",519,13.3069171483622
"1471",2016,"November","Sunday",12,"Casual",306,46.680816993464
"1472",2016,"November","Sunday",12,"Member",604,13.0319536423841
"1473",2016,"November","Sunday",13,"Casual",327,48.9635168195719
"1474",2016,"November","Sunday",13,"Member",597,14.8730150753769
"1475",2016,"November","Sunday",14,"Casual",334,40.3854491017964
"1476",2016,"November","Sunday",14,"Member",532,13.2959962406015
"1477",2016,"November","Sunday",15,"Casual",353,35.7809631728045
"1478",2016,"November","Sunday",15,"Member",579,12.4203799654577
"1479",2016,"November","Sunday",16,"Casual",260,33.0531538461538
"1480",2016,"November","Sunday",16,"Member",553,12.6696202531646
"1481",2016,"November","Sunday",17,"Casual",147,34.4454421768707
"1482",2016,"November","Sunday",17,"Member",472,11.5545127118644
"1483",2016,"November","Sunday",18,"Casual",95,31.2385263157895
"1484",2016,"November","Sunday",18,"Member",328,10.1680182926829
"1485",2016,"November","Sunday",19,"Casual",66,24.3183333333333
"1486",2016,"November","Sunday",19,"Member",246,9.92325203252033
"1487",2016,"November","Sunday",20,"Casual",36,18.5402777777778
"1488",2016,"November","Sunday",20,"Member",193,9.25316062176166
"1489",2016,"November","Sunday",21,"Casual",23,21.2921739130435
"1490",2016,"November","Sunday",21,"Member",124,9.22112903225806
"1491",2016,"November","Sunday",22,"Casual",29,47.6258620689655
"1492",2016,"November","Sunday",22,"Member",77,9.89090909090909
"1493",2016,"November","Sunday",23,"Casual",12,38.6408333333333
"1494",2016,"November","Sunday",23,"Member",41,9.22121951219512
"1495",2016,"November","Thursday",0,"Casual",14,71.0285714285714
"1496",2016,"November","Thursday",0,"Member",48,10.0683333333333
"1497",2016,"November","Thursday",1,"Casual",11,12.1145454545455
"1498",2016,"November","Thursday",1,"Member",28,7.16464285714286
"1499",2016,"November","Thursday",2,"Casual",4,36.4075
"1500",2016,"November","Thursday",2,"Member",17,7.30529411764706
"1501",2016,"November","Thursday",3,"Casual",4,68.4725
"1502",2016,"November","Thursday",3,"Member",12,9.19666666666667
"1503",2016,"November","Thursday",4,"Casual",1,15.33
"1504",2016,"November","Thursday",4,"Member",14,11.32
"1505",2016,"November","Thursday",5,"Casual",5,10.268
"1506",2016,"November","Thursday",5,"Member",67,7.92761194029851
"1507",2016,"November","Thursday",6,"Casual",9,36.2366666666667
"1508",2016,"November","Thursday",6,"Member",302,9.85764900662252
"1509",2016,"November","Thursday",7,"Casual",48,17.4954166666667
"1510",2016,"November","Thursday",7,"Member",817,11.7503182374541
"1511",2016,"November","Thursday",8,"Casual",64,35.31625
"1512",2016,"November","Thursday",8,"Member",1248,12.2507211538462
"1513",2016,"November","Thursday",9,"Casual",68,43.9016176470588
"1514",2016,"November","Thursday",9,"Member",592,11.5763513513514
"1515",2016,"November","Thursday",10,"Casual",130,51.4143846153846
"1516",2016,"November","Thursday",10,"Member",316,11.4756329113924
"1517",2016,"November","Thursday",11,"Casual",158,43.43
"1518",2016,"November","Thursday",11,"Member",392,12.3057908163265
"1519",2016,"November","Thursday",12,"Casual",158,43.6786075949367
"1520",2016,"November","Thursday",12,"Member",456,11.1993859649123
"1521",2016,"November","Thursday",13,"Casual",153,43.7196078431373
"1522",2016,"November","Thursday",13,"Member",419,11.1652028639618
"1523",2016,"November","Thursday",14,"Casual",156,44.1444230769231
"1524",2016,"November","Thursday",14,"Member",354,11.0487288135593
"1525",2016,"November","Thursday",15,"Casual",175,53.8848571428571
"1526",2016,"November","Thursday",15,"Member",477,11.600251572327
"1527",2016,"November","Thursday",16,"Casual",189,33.9688888888889
"1528",2016,"November","Thursday",16,"Member",741,12.3418488529015
"1529",2016,"November","Thursday",17,"Casual",212,31.1384433962264
"1530",2016,"November","Thursday",17,"Member",1286,12.7532037325039
"1531",2016,"November","Thursday",18,"Casual",117,23.0502564102564
"1532",2016,"November","Thursday",18,"Member",1033,12.0207066795741
"1533",2016,"November","Thursday",19,"Casual",97,22.1446391752577
"1534",2016,"November","Thursday",19,"Member",580,11.5080172413793
"1535",2016,"November","Thursday",20,"Casual",55,62.6767272727273
"1536",2016,"November","Thursday",20,"Member",433,10.9443648960739
"1537",2016,"November","Thursday",21,"Casual",52,25.2471153846154
"1538",2016,"November","Thursday",21,"Member",324,12.3535185185185
"1539",2016,"November","Thursday",22,"Casual",51,21.0533333333333
"1540",2016,"November","Thursday",22,"Member",206,17.1764077669903
"1541",2016,"November","Thursday",23,"Casual",26,22.2511538461538
"1542",2016,"November","Thursday",23,"Member",115,9.84982608695652
"1543",2016,"November","Tuesday",0,"Casual",9,60.5133333333333
"1544",2016,"November","Tuesday",0,"Member",31,7.09193548387097
"1545",2016,"November","Tuesday",1,"Casual",11,17.9736363636364
"1546",2016,"November","Tuesday",1,"Member",17,8.57705882352941
"1547",2016,"November","Tuesday",2,"Casual",1,5.1
"1548",2016,"November","Tuesday",2,"Member",9,9.92555555555555
"1549",2016,"November","Tuesday",3,"Casual",5,21.996
"1550",2016,"November","Tuesday",3,"Member",5,11.956
"1551",2016,"November","Tuesday",4,"Casual",1,22.45
"1552",2016,"November","Tuesday",4,"Member",12,12.015
"1553",2016,"November","Tuesday",5,"Casual",3,17.6033333333333
"1554",2016,"November","Tuesday",5,"Member",124,9.54120967741935
"1555",2016,"November","Tuesday",6,"Casual",16,13.0025
"1556",2016,"November","Tuesday",6,"Member",471,9.45235668789809
"1557",2016,"November","Tuesday",7,"Casual",51,35.1439215686274
"1558",2016,"November","Tuesday",7,"Member",1313,11.7479055597867
"1559",2016,"November","Tuesday",8,"Casual",78,15.8837179487179
"1560",2016,"November","Tuesday",8,"Member",1900,12.0023157894737
"1561",2016,"November","Tuesday",9,"Casual",73,24.34
"1562",2016,"November","Tuesday",9,"Member",851,10.5052526439483
"1563",2016,"November","Tuesday",10,"Casual",95,54.9615789473684
"1564",2016,"November","Tuesday",10,"Member",401,10.8308478802993
"1565",2016,"November","Tuesday",11,"Casual",132,39.8597727272727
"1566",2016,"November","Tuesday",11,"Member",423,10.5973522458629
"1567",2016,"November","Tuesday",12,"Casual",158,45.5346835443038
"1568",2016,"November","Tuesday",12,"Member",543,10.7918047882136
"1569",2016,"November","Tuesday",13,"Casual",148,32.6864864864865
"1570",2016,"November","Tuesday",13,"Member",475,10.8509684210526
"1571",2016,"November","Tuesday",14,"Casual",175,33.3521714285714
"1572",2016,"November","Tuesday",14,"Member",470,10.8234042553191
"1573",2016,"November","Tuesday",15,"Casual",170,29.7907647058824
"1574",2016,"November","Tuesday",15,"Member",648,11.3247839506173
"1575",2016,"November","Tuesday",16,"Casual",208,26.7765865384615
"1576",2016,"November","Tuesday",16,"Member",1108,12.8031588447653
"1577",2016,"November","Tuesday",17,"Casual",170,29.9069411764706
"1578",2016,"November","Tuesday",17,"Member",1905,12.2714960629921
"1579",2016,"November","Tuesday",18,"Casual",132,23.5718939393939
"1580",2016,"November","Tuesday",18,"Member",1441,12.2351630811936
"1581",2016,"November","Tuesday",19,"Casual",84,20.3258333333333
"1582",2016,"November","Tuesday",19,"Member",868,11.2804147465438
"1583",2016,"November","Tuesday",20,"Casual",80,23.672875
"1584",2016,"November","Tuesday",20,"Member",508,10.8741929133858
"1585",2016,"November","Tuesday",21,"Casual",64,23.6096875
"1586",2016,"November","Tuesday",21,"Member",418,10.6674162679426
"1587",2016,"November","Tuesday",22,"Casual",38,26.5247368421053
"1588",2016,"November","Tuesday",22,"Member",285,9.96849122807018
"1589",2016,"November","Tuesday",23,"Casual",39,32.22
"1590",2016,"November","Tuesday",23,"Member",183,13.9540983606557
"1591",2016,"November","Wednesday",0,"Casual",21,19.0666666666667
"1592",2016,"November","Wednesday",0,"Member",94,15.3567021276596
"1593",2016,"November","Wednesday",1,"Casual",21,21.5242857142857
"1594",2016,"November","Wednesday",1,"Member",42,13.0259523809524
"1595",2016,"November","Wednesday",2,"Casual",6,14.1516666666667
"1596",2016,"November","Wednesday",2,"Member",22,10.045
"1597",2016,"November","Wednesday",3,"Casual",5,26.108
"1598",2016,"November","Wednesday",3,"Member",14,10.8935714285714
"1599",2016,"November","Wednesday",4,"Casual",4,88.7425
"1600",2016,"November","Wednesday",4,"Member",14,9.59071428571429
"1601",2016,"November","Wednesday",5,"Casual",5,23.392
"1602",2016,"November","Wednesday",5,"Member",127,10.6841732283465
"1603",2016,"November","Wednesday",6,"Casual",11,15.7427272727273
"1604",2016,"November","Wednesday",6,"Member",356,11.3325
"1605",2016,"November","Wednesday",7,"Casual",35,18.3694285714286
"1606",2016,"November","Wednesday",7,"Member",1060,11.6981132075472
"1607",2016,"November","Wednesday",8,"Casual",67,34.5450746268657
"1608",2016,"November","Wednesday",8,"Member",1362,12.4475624082232
"1609",2016,"November","Wednesday",9,"Casual",71,49.016338028169
"1610",2016,"November","Wednesday",9,"Member",646,10.5940557275542
"1611",2016,"November","Wednesday",10,"Casual",91,54.2061538461538
"1612",2016,"November","Wednesday",10,"Member",330,10.3881818181818
"1613",2016,"November","Wednesday",11,"Casual",142,41.059014084507
"1614",2016,"November","Wednesday",11,"Member",455,11.269978021978
"1615",2016,"November","Wednesday",12,"Casual",151,36.4292052980132
"1616",2016,"November","Wednesday",12,"Member",570,10.3671929824561
"1617",2016,"November","Wednesday",13,"Casual",146,43.3406849315068
"1618",2016,"November","Wednesday",13,"Member",553,10.6937793851718
"1619",2016,"November","Wednesday",14,"Casual",173,32.7488439306358
"1620",2016,"November","Wednesday",14,"Member",557,11.4931238779174
"1621",2016,"November","Wednesday",15,"Casual",151,28.603642384106
"1622",2016,"November","Wednesday",15,"Member",643,11.4313685847589
"1623",2016,"November","Wednesday",16,"Casual",141,30.352695035461
"1624",2016,"November","Wednesday",16,"Member",964,12.4594087136929
"1625",2016,"November","Wednesday",17,"Casual",148,35.1170945945946
"1626",2016,"November","Wednesday",17,"Member",1633,13.1110532761788
"1627",2016,"November","Wednesday",18,"Casual",129,21.5517829457364
"1628",2016,"November","Wednesday",18,"Member",1273,11.7818146111548
"1629",2016,"November","Wednesday",19,"Casual",82,22.8112195121951
"1630",2016,"November","Wednesday",19,"Member",801,10.9424719101124
"1631",2016,"November","Wednesday",20,"Casual",60,22.1365
"1632",2016,"November","Wednesday",20,"Member",528,10.1249242424242
"1633",2016,"November","Wednesday",21,"Casual",44,26.9129545454545
"1634",2016,"November","Wednesday",21,"Member",341,10.2284457478006
"1635",2016,"November","Wednesday",22,"Casual",48,21.5795833333333
"1636",2016,"November","Wednesday",22,"Member",234,10.437735042735
"1637",2016,"November","Wednesday",23,"Casual",12,23.0625
"1638",2016,"November","Wednesday",23,"Member",122,8.28991803278688
"1639",2016,"October","Friday",0,"Casual",19,26.4115789473684
"1640",2016,"October","Friday",0,"Member",125,12.646
"1641",2016,"October","Friday",1,"Casual",28,61.9121428571429
"1642",2016,"October","Friday",1,"Member",59,18.7289830508475
"1643",2016,"October","Friday",2,"Casual",8,11.1225
"1644",2016,"October","Friday",2,"Member",22,7.67409090909091
"1645",2016,"October","Friday",3,"Casual",4,16.3125
"1646",2016,"October","Friday",3,"Member",14,12.2685714285714
"1647",2016,"October","Friday",4,"Casual",4,37.78
"1648",2016,"October","Friday",4,"Member",17,11.9064705882353
"1649",2016,"October","Friday",5,"Casual",6,10.1
"1650",2016,"October","Friday",5,"Member",93,10.8360215053763
"1651",2016,"October","Friday",6,"Casual",16,15.05
"1652",2016,"October","Friday",6,"Member",321,11.1619626168224
"1653",2016,"October","Friday",7,"Casual",54,22.1583333333333
"1654",2016,"October","Friday",7,"Member",1038,12.2785645472062
"1655",2016,"October","Friday",8,"Casual",100,24.1856
"1656",2016,"October","Friday",8,"Member",1492,12.181836461126
"1657",2016,"October","Friday",9,"Casual",115,39.620347826087
"1658",2016,"October","Friday",9,"Member",734,10.4628337874659
"1659",2016,"October","Friday",10,"Casual",185,41.5707027027027
"1660",2016,"October","Friday",10,"Member",358,12.9561731843575
"1661",2016,"October","Friday",11,"Casual",241,42.2086307053942
"1662",2016,"October","Friday",11,"Member",449,12.021425389755
"1663",2016,"October","Friday",12,"Casual",239,47.6318828451883
"1664",2016,"October","Friday",12,"Member",573,10.5537172774869
"1665",2016,"October","Friday",13,"Casual",320,43.107625
"1666",2016,"October","Friday",13,"Member",565,11.0370619469027
"1667",2016,"October","Friday",14,"Casual",286,46.5003146853147
"1668",2016,"October","Friday",14,"Member",416,12.5073076923077
"1669",2016,"October","Friday",15,"Casual",321,40.3620872274143
"1670",2016,"October","Friday",15,"Member",594,12.6998316498316
"1671",2016,"October","Friday",16,"Casual",306,35.3570588235294
"1672",2016,"October","Friday",16,"Member",1083,12.0573961218837
"1673",2016,"October","Friday",17,"Casual",360,36.4583611111111
"1674",2016,"October","Friday",17,"Member",1595,12.6904451410658
"1675",2016,"October","Friday",18,"Casual",224,27.116875
"1676",2016,"October","Friday",18,"Member",1071,12.3983099906629
"1677",2016,"October","Friday",19,"Casual",125,32.25456
"1678",2016,"October","Friday",19,"Member",712,11.6330898876405
"1679",2016,"October","Friday",20,"Casual",118,26.2477966101695
"1680",2016,"October","Friday",20,"Member",345,10.7502898550725
"1681",2016,"October","Friday",21,"Casual",108,28.1862962962963
"1682",2016,"October","Friday",21,"Member",312,14.5253846153846
"1683",2016,"October","Friday",22,"Casual",101,33.2243564356436
"1684",2016,"October","Friday",22,"Member",221,11.0514932126697
"1685",2016,"October","Friday",23,"Casual",47,26.1663829787234
"1686",2016,"October","Friday",23,"Member",163,10.2724539877301
"1687",2016,"October","Monday",0,"Casual",16,74.693125
"1688",2016,"October","Monday",0,"Member",51,9.23156862745098
"1689",2016,"October","Monday",1,"Casual",9,54.4666666666667
"1690",2016,"October","Monday",1,"Member",22,9.51454545454545
"1691",2016,"October","Monday",2,"Casual",6,39.3883333333333
"1692",2016,"October","Monday",2,"Member",14,8.25142857142857
"1693",2016,"October","Monday",3,"Casual",2,10.915
"1694",2016,"October","Monday",3,"Member",10,11.628
"1695",2016,"October","Monday",4,"Casual",2,24.915
"1696",2016,"October","Monday",4,"Member",23,11.1095652173913
"1697",2016,"October","Monday",5,"Casual",4,17.08
"1698",2016,"October","Monday",5,"Member",141,9.9868085106383
"1699",2016,"October","Monday",6,"Casual",21,24.8995238095238
"1700",2016,"October","Monday",6,"Member",430,10.0683953488372
"1701",2016,"October","Monday",7,"Casual",57,29.5328070175439
"1702",2016,"October","Monday",7,"Member",1172,12.4831655290102
"1703",2016,"October","Monday",8,"Casual",107,34.0253271028037
"1704",2016,"October","Monday",8,"Member",1566,12.3005172413793
"1705",2016,"October","Monday",9,"Casual",149,46.6156375838926
"1706",2016,"October","Monday",9,"Member",754,10.7129045092838
"1707",2016,"October","Monday",10,"Casual",217,43.8973732718894
"1708",2016,"October","Monday",10,"Member",417,12.6901199040767
"1709",2016,"October","Monday",11,"Casual",264,51.8289393939394
"1710",2016,"October","Monday",11,"Member",492,13.3342886178862
"1711",2016,"October","Monday",12,"Casual",340,46.41
"1712",2016,"October","Monday",12,"Member",626,12.4004313099042
"1713",2016,"October","Monday",13,"Casual",365,38.2666301369863
"1714",2016,"October","Monday",13,"Member",611,13.7703764320786
"1715",2016,"October","Monday",14,"Casual",407,44.4835135135135
"1716",2016,"October","Monday",14,"Member",583,12.2984905660377
"1717",2016,"October","Monday",15,"Casual",381,36.975905511811
"1718",2016,"October","Monday",15,"Member",693,12.6896681096681
"1719",2016,"October","Monday",16,"Casual",372,39.2056720430108
"1720",2016,"October","Monday",16,"Member",1216,13.0824753289474
"1721",2016,"October","Monday",17,"Casual",410,37.0465609756098
"1722",2016,"October","Monday",17,"Member",2216,12.8615884476534
"1723",2016,"October","Monday",18,"Casual",291,29.2717869415808
"1724",2016,"October","Monday",18,"Member",1718,13.538509895227
"1725",2016,"October","Monday",19,"Casual",155,26.503935483871
"1726",2016,"October","Monday",19,"Member",1020,11.8540392156863
"1727",2016,"October","Monday",20,"Casual",129,25.6093023255814
"1728",2016,"October","Monday",20,"Member",587,11.3260477001704
"1729",2016,"October","Monday",21,"Casual",97,26.5559793814433
"1730",2016,"October","Monday",21,"Member",368,10.6103804347826
"1731",2016,"October","Monday",22,"Casual",64,37.62765625
"1732",2016,"October","Monday",22,"Member",263,11.5880608365019
"1733",2016,"October","Monday",23,"Casual",41,20.9056097560976
"1734",2016,"October","Monday",23,"Member",140,12.6505
"1735",2016,"October","Saturday",0,"Casual",51,40.7221568627451
"1736",2016,"October","Saturday",0,"Member",166,14.3977108433735
"1737",2016,"October","Saturday",1,"Casual",34,27.7676470588235
"1738",2016,"October","Saturday",1,"Member",100,9.5753
"1739",2016,"October","Saturday",2,"Casual",28,46.5946428571429
"1740",2016,"October","Saturday",2,"Member",74,10.0956756756757
"1741",2016,"October","Saturday",3,"Casual",11,26.4390909090909
"1742",2016,"October","Saturday",3,"Member",31,14.6138709677419
"1743",2016,"October","Saturday",4,"Casual",1,29.07
"1744",2016,"October","Saturday",4,"Member",10,14.198
"1745",2016,"October","Saturday",5,"Casual",1,443.77
"1746",2016,"October","Saturday",5,"Member",22,11.1513636363636
"1747",2016,"October","Saturday",6,"Casual",10,23.425
"1748",2016,"October","Saturday",6,"Member",65,11.1052307692308
"1749",2016,"October","Saturday",7,"Casual",30,28.4303333333333
"1750",2016,"October","Saturday",7,"Member",178,9.9973595505618
"1751",2016,"October","Saturday",8,"Casual",65,33.2189230769231
"1752",2016,"October","Saturday",8,"Member",367,11.3304904632153
"1753",2016,"October","Saturday",9,"Casual",168,60.0657738095238
"1754",2016,"October","Saturday",9,"Member",562,11.3494661921708
"1755",2016,"October","Saturday",10,"Casual",250,49.665
"1756",2016,"October","Saturday",10,"Member",654,11.8166055045872
"1757",2016,"October","Saturday",11,"Casual",427,50.2110538641686
"1758",2016,"October","Saturday",11,"Member",767,13.5664276401565
"1759",2016,"October","Saturday",12,"Casual",502,44.9199003984064
"1760",2016,"October","Saturday",12,"Member",810,13.8026913580247
"1761",2016,"October","Saturday",13,"Casual",572,45.7411888111888
"1762",2016,"October","Saturday",13,"Member",736,13.6084918478261
"1763",2016,"October","Saturday",14,"Casual",599,51.4577462437396
"1764",2016,"October","Saturday",14,"Member",718,14.178286908078
"1765",2016,"October","Saturday",15,"Casual",622,48.0739067524116
"1766",2016,"October","Saturday",15,"Member",747,14.1803212851406
"1767",2016,"October","Saturday",16,"Casual",571,48.8332749562172
"1768",2016,"October","Saturday",16,"Member",729,13.4963237311385
"1769",2016,"October","Saturday",17,"Casual",488,40.0289139344262
"1770",2016,"October","Saturday",17,"Member",717,13.4519246861925
"1771",2016,"October","Saturday",18,"Casual",332,31.0993674698795
"1772",2016,"October","Saturday",18,"Member",641,12.1391419656786
"1773",2016,"October","Saturday",19,"Casual",230,29.5091739130435
"1774",2016,"October","Saturday",19,"Member",505,13.8249702970297
"1775",2016,"October","Saturday",20,"Casual",153,40.5209803921569
"1776",2016,"October","Saturday",20,"Member",392,10.3036479591837
"1777",2016,"October","Saturday",21,"Casual",133,28.3687218045113
"1778",2016,"October","Saturday",21,"Member",298,11.4285234899329
"1779",2016,"October","Saturday",22,"Casual",107,29.3099065420561
"1780",2016,"October","Saturday",22,"Member",229,11.8734497816594
"1781",2016,"October","Saturday",23,"Casual",92,38.1642391304348
"1782",2016,"October","Saturday",23,"Member",222,10.643018018018
"1783",2016,"October","Sunday",0,"Casual",67,48.7774626865672
"1784",2016,"October","Sunday",0,"Member",176,10.4789772727273
"1785",2016,"October","Sunday",1,"Casual",47,34.261914893617
"1786",2016,"October","Sunday",1,"Member",126,9.44095238095238
"1787",2016,"October","Sunday",2,"Casual",36,28.7444444444444
"1788",2016,"October","Sunday",2,"Member",123,18.7527642276423
"1789",2016,"October","Sunday",3,"Casual",20,25.145
"1790",2016,"October","Sunday",3,"Member",60,9.09833333333333
"1791",2016,"October","Sunday",4,"Casual",6,48.055
"1792",2016,"October","Sunday",4,"Member",18,11.5055555555556
"1793",2016,"October","Sunday",5,"Casual",10,14.913
"1794",2016,"October","Sunday",5,"Member",13,12.5192307692308
"1795",2016,"October","Sunday",6,"Casual",14,26.8428571428571
"1796",2016,"October","Sunday",6,"Member",50,12.0104
"1797",2016,"October","Sunday",7,"Casual",45,63.1302222222222
"1798",2016,"October","Sunday",7,"Member",124,11.4916935483871
"1799",2016,"October","Sunday",8,"Casual",127,61.0756692913386
"1800",2016,"October","Sunday",8,"Member",262,11.3931297709924
"1801",2016,"October","Sunday",9,"Casual",270,56.829037037037
"1802",2016,"October","Sunday",9,"Member",466,12.626652360515
"1803",2016,"October","Sunday",10,"Casual",464,54.1880603448276
"1804",2016,"October","Sunday",10,"Member",708,12.4635310734463
"1805",2016,"October","Sunday",11,"Casual",575,48.3871826086957
"1806",2016,"October","Sunday",11,"Member",869,14.959413118527
"1807",2016,"October","Sunday",12,"Casual",631,42.6169889064976
"1808",2016,"October","Sunday",12,"Member",934,13.3350321199143
"1809",2016,"October","Sunday",13,"Casual",684,46.2714619883041
"1810",2016,"October","Sunday",13,"Member",898,14.5994654788419
"1811",2016,"October","Sunday",14,"Casual",805,49.3523105590062
"1812",2016,"October","Sunday",14,"Member",893,14.8969204927212
"1813",2016,"October","Sunday",15,"Casual",757,43.7807926023778
"1814",2016,"October","Sunday",15,"Member",880,14.6593522727273
"1815",2016,"October","Sunday",16,"Casual",798,42.5344110275689
"1816",2016,"October","Sunday",16,"Member",969,13.5994736842105
"1817",2016,"October","Sunday",17,"Casual",660,36.3017424242424
"1818",2016,"October","Sunday",17,"Member",951,13.852039957939
"1819",2016,"October","Sunday",18,"Casual",414,37.864347826087
"1820",2016,"October","Sunday",18,"Member",806,12.0180148883375
"1821",2016,"October","Sunday",19,"Casual",214,31.2106074766355
"1822",2016,"October","Sunday",19,"Member",521,11.3473704414587
"1823",2016,"October","Sunday",20,"Casual",169,29.923550295858
"1824",2016,"October","Sunday",20,"Member",355,10.3789577464789
"1825",2016,"October","Sunday",21,"Casual",72,28.6913888888889
"1826",2016,"October","Sunday",21,"Member",245,12.0156326530612
"1827",2016,"October","Sunday",22,"Casual",81,40.2143209876543
"1828",2016,"October","Sunday",22,"Member",180,11.6383333333333
"1829",2016,"October","Sunday",23,"Casual",55,30.922
"1830",2016,"October","Sunday",23,"Member",119,9.58689075630252
"1831",2016,"October","Thursday",0,"Casual",16,65.411875
"1832",2016,"October","Thursday",0,"Member",44,10.0434090909091
"1833",2016,"October","Thursday",1,"Casual",13,25.6292307692308
"1834",2016,"October","Thursday",1,"Member",16,9.5125
"1835",2016,"October","Thursday",2,"Casual",2,18.73
"1836",2016,"October","Thursday",2,"Member",11,10.7409090909091
"1837",2016,"October","Thursday",3,"Casual",3,44.0866666666667
"1838",2016,"October","Thursday",3,"Member",11,12.8736363636364
"1839",2016,"October","Thursday",4,"Casual",2,12.845
"1840",2016,"October","Thursday",4,"Member",16,10.630625
"1841",2016,"October","Thursday",5,"Casual",2,40.845
"1842",2016,"October","Thursday",5,"Member",108,9.19490740740741
"1843",2016,"October","Thursday",6,"Casual",9,23.5877777777778
"1844",2016,"October","Thursday",6,"Member",392,10.3524234693878
"1845",2016,"October","Thursday",7,"Casual",40,14.90925
